index,FACILITY_ID,FACILITY_NAME,FUEL_TYPE,FUEL_TYPE_BLEND,FUEL_TYPE_OTHER,OTHER_OR_BLEND_FUEL_TYPE,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,COUNTY,COUNTY_FIPS,LATITUDE,LONGITUDE,STATE,ZIP,PRIMARY_NAICS_CODE,PRIMARY_NAICS_TITLE,COGENERATION_UNIT_EMISS_IND,CENSUS_PLACE_NAME,MECS_Region,MMBtu_TOTAL,GWht_TOTAL,GROUPING
0,1003826,ATLANTIC WASTE DISPOSAL INC - SUSSEX COUNTY LAND,Propane Gas,,,,2014,PROPHTR003,CH (Comfort heater),SUSSEX,51183,37.061279,-77.177106,VA,23890,562212,Solid Waste Landfill,N,,South,1095.021152,0.320921056,Administrative and Support and Waste Management and Remediation Services
1,1003826,ATLANTIC WASTE DISPOSAL INC - SUSSEX COUNTY LAND,Propane Gas,,,,2014,PROPHTR001,CH (Comfort heater),SUSSEX,51183,37.061279,-77.177106,VA,23890,562212,Solid Waste Landfill,N,,South,1488.773186,0.436319117,Administrative and Support and Waste Management and Remediation Services
2,1003826,ATLANTIC WASTE DISPOSAL INC - SUSSEX COUNTY LAND,Propane Gas,,,,2014,PROPHTR002,CH (Comfort heater),SUSSEX,51183,37.061279,-77.177106,VA,23890,562212,Solid Waste Landfill,N,,South,1488.773186,0.436319117,Administrative and Support and Waste Management and Remediation Services
3,1003826,ATLANTIC WASTE DISPOSAL INC - SUSSEX COUNTY LAND,Propane Gas,,,,2014,WTRHTR001,"HWH (Heater, hot water)",SUSSEX,51183,37.061279,-77.177106,VA,23890,562212,Solid Waste Landfill,N,,South,2803.449398,0.821615124,Administrative and Support and Waste Management and Remediation Services
4,1005928,LARIMER COUNTY LANDFILL,Liquefied petroleum gases (LPG),,,,2014,GP-1,OCS (Other combustion source),LARIMER COUNTY,8069,40.49803,-105.12032,CO,80526,562212,Solid Waste Landfill,N,,West,847.5125587,0.248382987,Administrative and Support and Waste Management and Remediation Services
5,1005964,GOLDEN TRIANGLE REGIONAL SOLID WASTE MANAGEMENT AUTHORITY,Landfill Gas,,,,2014,Jenbacher Engines,RICE (Reciprocating internal combustion engine),OKTIBBEHA,28105,33.517778,-88.676667,MS,39759,562111,Solid Waste Collection,N,,South,78110.23622,22.89199566,Administrative and Support and Waste Management and Remediation Services
6,1007951,BRADLEY LANDFILL & RECYCLING CENTER,Natural Gas (Weighted U.S. Average),,,,2014,NGASHTR003,"NGLH (Heater, natural gas line)",LOS ANGELES,6037,34.2394,-118.3846,CA,91352,562212,Solid Waste Landfill,N,Los Angeles city,West,314.7380324,0.092241197,Administrative and Support and Waste Management and Remediation Services
7,1007951,BRADLEY LANDFILL & RECYCLING CENTER,Natural Gas (Weighted U.S. Average),,,,2014,NGASHTR004,"NGLH (Heater, natural gas line)",LOS ANGELES,6037,34.2394,-118.3846,CA,91352,562212,Solid Waste Landfill,N,Los Angeles city,West,314.7380324,0.092241197,Administrative and Support and Waste Management and Remediation Services
8,1007951,BRADLEY LANDFILL & RECYCLING CENTER,Natural Gas (Weighted U.S. Average),,,,2014,NGASHTR005,"NGLH (Heater, natural gas line)",LOS ANGELES,6037,34.2394,-118.3846,CA,91352,562212,Solid Waste Landfill,N,Los Angeles city,West,314.7380324,0.092241197,Administrative and Support and Waste Management and Remediation Services
9,1007951,BRADLEY LANDFILL & RECYCLING CENTER,Natural Gas (Weighted U.S. Average),,,,2014,NGASHTR006,"NGLH (Heater, natural gas line)",LOS ANGELES,6037,34.2394,-118.3846,CA,91352,562212,Solid Waste Landfill,N,Los Angeles city,West,314.7380324,0.092241197,Administrative and Support and Waste Management and Remediation Services
10,1007951,BRADLEY LANDFILL & RECYCLING CENTER,Natural Gas (Weighted U.S. Average),,,,2014,NGASHTR007,"NGLH (Heater, natural gas line)",LOS ANGELES,6037,34.2394,-118.3846,CA,91352,562212,Solid Waste Landfill,N,Los Angeles city,West,314.7380324,0.092241197,Administrative and Support and Waste Management and Remediation Services
11,1007951,BRADLEY LANDFILL & RECYCLING CENTER,Natural Gas (Weighted U.S. Average),,,,2014,NGASHTR008,"NGLH (Heater, natural gas line)",LOS ANGELES,6037,34.2394,-118.3846,CA,91352,562212,Solid Waste Landfill,N,Los Angeles city,West,314.7380324,0.092241197,Administrative and Support and Waste Management and Remediation Services
12,1007951,BRADLEY LANDFILL & RECYCLING CENTER,Natural Gas (Weighted U.S. Average),,,,2014,NGASHTR009,"NGLH (Heater, natural gas line)",LOS ANGELES,6037,34.2394,-118.3846,CA,91352,562212,Solid Waste Landfill,N,Los Angeles city,West,314.7380324,0.092241197,Administrative and Support and Waste Management and Remediation Services
13,1007951,BRADLEY LANDFILL & RECYCLING CENTER,Natural Gas (Weighted U.S. Average),,,,2014,NGASHTR010,"NGLH (Heater, natural gas line)",LOS ANGELES,6037,34.2394,-118.3846,CA,91352,562212,Solid Waste Landfill,N,Los Angeles city,West,314.7380324,0.092241197,Administrative and Support and Waste Management and Remediation Services
14,1007951,BRADLEY LANDFILL & RECYCLING CENTER,Natural Gas (Weighted U.S. Average),,,,2014,NGASHTR011,"NGLH (Heater, natural gas line)",LOS ANGELES,6037,34.2394,-118.3846,CA,91352,562212,Solid Waste Landfill,N,Los Angeles city,West,314.7380324,0.092241197,Administrative and Support and Waste Management and Remediation Services
15,1007951,BRADLEY LANDFILL & RECYCLING CENTER,Natural Gas (Weighted U.S. Average),,,,2014,NGASHTR012,"NGLH (Heater, natural gas line)",LOS ANGELES,6037,34.2394,-118.3846,CA,91352,562212,Solid Waste Landfill,N,Los Angeles city,West,314.7380324,0.092241197,Administrative and Support and Waste Management and Remediation Services
16,1007951,BRADLEY LANDFILL & RECYCLING CENTER,Natural Gas (Weighted U.S. Average),,,,2014,NGASHTR013,"NGLH (Heater, natural gas line)",LOS ANGELES,6037,34.2394,-118.3846,CA,91352,562212,Solid Waste Landfill,N,Los Angeles city,West,314.7380324,0.092241197,Administrative and Support and Waste Management and Remediation Services
17,1007951,BRADLEY LANDFILL & RECYCLING CENTER,Natural Gas (Weighted U.S. Average),,,,2014,NGASHTR014,"NGLH (Heater, natural gas line)",LOS ANGELES,6037,34.2394,-118.3846,CA,91352,562212,Solid Waste Landfill,N,Los Angeles city,West,314.7380324,0.092241197,Administrative and Support and Waste Management and Remediation Services
18,1007951,BRADLEY LANDFILL & RECYCLING CENTER,Propane Gas,,,,2014,PROPPWASHR1,CH (Comfort heater),LOS ANGELES,6037,34.2394,-118.3846,CA,91352,562212,Solid Waste Landfill,N,Los Angeles city,West,8760.169216,2.567368444,Administrative and Support and Waste Management and Remediation Services
19,1007705,W M W I - TIMBERLINE TRAIL RDF,Propane Gas,,,,2014,WTRHTR001,"HWH (Heater, hot water)",RUSK,55107,45.45344,-91.362534,WI,54895,562212,Solid Waste Landfill,N,,Midwest,875.3660918,0.256546104,Administrative and Support and Waste Management and Remediation Services
20,1007705,W M W I - TIMBERLINE TRAIL RDF,Propane Gas,,,,2014,PROPHTR001,CH (Comfort heater),RUSK,55107,45.45344,-91.362534,WI,54895,562212,Solid Waste Landfill,N,,Midwest,587.3739017,0.172143389,Administrative and Support and Waste Management and Remediation Services
21,1007705,W M W I - TIMBERLINE TRAIL RDF,Propane Gas,,,,2014,PROPHTR002,CH (Comfort heater),RUSK,55107,45.45344,-91.362534,WI,54895,562212,Solid Waste Landfill,N,,Midwest,1095.021152,0.320921056,Administrative and Support and Waste Management and Remediation Services
22,1007705,W M W I - TIMBERLINE TRAIL RDF,Propane Gas,,,,2014,PROPHTR003,CH (Comfort heater),RUSK,55107,45.45344,-91.362534,WI,54895,562212,Solid Waste Landfill,N,,Midwest,875.3660918,0.256546104,Administrative and Support and Waste Management and Remediation Services
23,1007705,W M W I - TIMBERLINE TRAIL RDF,Propane Gas,,,,2014,PROPHTR001H,CH (Comfort heater),RUSK,55107,45.45344,-91.362534,WI,54895,562212,Solid Waste Landfill,N,,Midwest,2102.18028,0.61609213,Administrative and Support and Waste Management and Remediation Services
24,1007705,W M W I - TIMBERLINE TRAIL RDF,Used Oil,,,,2014,OILHTR001H,CH (Comfort heater),RUSK,55107,45.45344,-91.362534,WI,54895,562212,Solid Waste Landfill,N,,Midwest,2277.027027,0.667334979,Administrative and Support and Waste Management and Remediation Services
25,1007705,W M W I - TIMBERLINE TRAIL RDF,Propane Gas,,,,2014,WTRHTR001H,"HWH (Heater, hot water)",RUSK,55107,45.45344,-91.362534,WI,54895,562212,Solid Waste Landfill,N,,Midwest,1742.596811,0.51070795,Administrative and Support and Waste Management and Remediation Services
26,1007705,W M W I - TIMBERLINE TRAIL RDF,Propane Gas,,,,2014,PRESWSHR001H,OCS (Other combustion source),RUSK,55107,45.45344,-91.362534,WI,54895,562212,Solid Waste Landfill,N,,Midwest,3372.92548,0.988513147,Administrative and Support and Waste Management and Remediation Services
27,1007705,W M W I - TIMBERLINE TRAIL RDF,Landfill Gas,,,,2014,CP-1,,RUSK,55107,45.45344,-91.362534,WI,54895,562212,Solid Waste Landfill,N,,Midwest,231206.0688,67.7602396,Administrative and Support and Waste Management and Remediation Services
28,1005107,CHARLES COUNTY LANDFILL,Distillate Fuel Oil No. 2,,,,2014,GP-1,OCS (Other combustion source),CHARLES,24017,38.574799,-76.884092,MD,20602,562212,Solid Waste Landfill,N,,South,167.6581936,0.049136078,Administrative and Support and Waste Management and Remediation Services
29,1005107,CHARLES COUNTY LANDFILL,Propane,,,,2014,GP-1,OCS (Other combustion source),CHARLES,24017,38.574799,-76.884092,MD,20602,562212,Solid Waste Landfill,N,,South,521.7114681,0.152899508,Administrative and Support and Waste Management and Remediation Services
30,1002610,DES MOINES COUNTY REGIONAL SOLID WASTE COMMISSION,Propane,,,,2014,CP-1,OCS (Other combustion source),DES MOINES,19057,40.84729,-91.19583,IA,52655,562212,Solid Waste Landfill,,,Midwest,520.1208844,0.152433351,Administrative and Support and Waste Management and Remediation Services
31,1002639,BATTLE CREEK LANDFILL,Propane,,,,2014,Propane Heater in Shop Break Room,CH (Comfort heater),PAGE,51139,38.622463,-78.586795,VA,22835,562212,Solid Waste Landfill,N,,South,74.75743598,0.021909381,Administrative and Support and Waste Management and Remediation Services
32,1002639,BATTLE CREEK LANDFILL,Propane,,,,2014,Propane Heater in the Shop Garage,CH (Comfort heater),PAGE,51139,38.622463,-78.586795,VA,22835,562212,Solid Waste Landfill,N,,South,125.6561158,0.036826406,Administrative and Support and Waste Management and Remediation Services
33,1006859,Polk County - North Central Landfill,Distillate Fuel Oil No. 2,,,,2014,EU 004,RICE (Reciprocating internal combustion engine),POLK,12105,28.012621,-81.841865,FL,33880,562212,Solid Waste Landfill,N,,South,2846.133045,0.834124546,Administrative and Support and Waste Management and Remediation Services
34,1006859,Polk County - North Central Landfill,Distillate Fuel Oil No. 2,,,,2014,GP- EU 009,OCS (Other combustion source),POLK,12105,28.012621,-81.841865,FL,33880,562212,Solid Waste Landfill,N,,South,5.408328826,0.001585035,Administrative and Support and Waste Management and Remediation Services
35,1006859,Polk County - North Central Landfill,Distillate Fuel Oil No. 2,,,,2014,GP-EU 010,OCS (Other combustion source),POLK,12105,28.012621,-81.841865,FL,33880,562212,Solid Waste Landfill,N,,South,14.87290427,0.004358846,Administrative and Support and Waste Management and Remediation Services
36,1006859,Polk County - North Central Landfill,Distillate Fuel Oil No. 2,,,,2014,EU 008,RICE (Reciprocating internal combustion engine),POLK,12105,28.012621,-81.841865,FL,33880,562212,Solid Waste Landfill,N,,South,28.39372634,0.008321433,Administrative and Support and Waste Management and Remediation Services
37,1006964,ADVANCED DISPOSAL SEVEN MILE CREEK LANDFILL LLC,Propane,,,,2014,GP- Furnaces,OCS (Other combustion source),EAU CLAIRE,55035,44.837534,-91.367144,WI,54703,562212,Solid Waste Landfill,N,,Midwest,235.4063941,0.068991241,Administrative and Support and Waste Management and Remediation Services
38,1001845,ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC,Distillate Fuel Oil No. 2,,,,2014,Fuel Oil Furnace,CH (Comfort heater),WOOD,55141,44.4093,-89.854855,WI,54495,562212,Solid Waste Landfill,Y,,Midwest,13.52082207,0.003962587,Administrative and Support and Waste Management and Remediation Services
39,1001845,ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC,Used Oil,,,,2014,Fuel Oil Furnace,CH (Comfort heater),WOOD,55141,44.4093,-89.854855,WI,54495,562212,Solid Waste Landfill,Y,,Midwest,41.89189189,0.012277379,Administrative and Support and Waste Management and Remediation Services
40,1001845,ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC,Natural Gas (Weighted U.S. Average),,,,2014,GP- Water Heaters/ Furnaces,CH (Comfort heater),WOOD,55141,44.4093,-89.854855,WI,54495,562212,Solid Waste Landfill,Y,,Midwest,2821.334338,0.826856716,Administrative and Support and Waste Management and Remediation Services
41,1001949,Cedar Rapids/Linn County Solid Waste Agency Site #2,Propane,,,,2014,GP-Site No. 2,OCS (Other combustion source),LINN,19113,42.089673,-91.555882,IA,52302,562212,Solid Waste Landfill,N,,Midwest,2505.169397,0.734197331,Administrative and Support and Waste Management and Remediation Services
42,1003627,LEE COUNTY LANDFILL,Natural Gas (Weighted U.S. Average),,,,2014,GP-Natural Gas Units,,LEE,17103,41.734287,-89.294905,IL,61021,562212,Solid Waste Landfill,N,,Midwest,1422.917452,0.417018584,Administrative and Support and Waste Management and Remediation Services
43,1006328,PINE BLUFF LANDFILL,Natural Gas (Weighted U.S. Average),,,,2014,WTRHTR001,"HWH (Heater, hot water)",CHEROKEE COUNTY,13057,34.27332,-84.39368,GA,30107,562212,Solid Waste Landfill,N,,South,1752.732755,0.513678521,Administrative and Support and Waste Management and Remediation Services
44,1005715,Carver-Marion-Wareham Landfill,Distillate Fuel Oil No. 2,,,,2014,GP-Other GHG Emission Sources,OCS (Other combustion source),PLYMOUTH,25023,41.808204,-70.725689,MA,2330,562212,Solid Waste Landfill,N,,Northeast,124.391563,0.0364558,Administrative and Support and Waste Management and Remediation Services
45,1005715,Carver-Marion-Wareham Landfill,Propane Gas,,,,2014,GP-Other GHG Emission Sources,OCS (Other combustion source),PLYMOUTH,25023,41.808204,-70.725689,MA,2330,562212,Solid Waste Landfill,N,,Northeast,50.43931012,0.014782396,Administrative and Support and Waste Management and Remediation Services
46,1003199,PUENTE HILLS LANDFILL AND ENERGY RECOVERY,Landfill Gas,,,,2014,GP-IC Engines,OCS (Other combustion source),LOS ANGELES,6037,34.02486,-118.03253,CA,90601,562212,Solid Waste Landfill,N,,West,265774.9184,77.89143359,Administrative and Support and Waste Management and Remediation Services
47,1003199,PUENTE HILLS LANDFILL AND ENERGY RECOVERY,Landfill Gas,,,,2014,Boiler 300,"OB (Boiler, other)",LOS ANGELES,6037,34.02486,-118.03253,CA,90601,562212,Solid Waste Landfill,N,,West,1778722.873,521.295521,Administrative and Support and Waste Management and Remediation Services
48,1003199,PUENTE HILLS LANDFILL AND ENERGY RECOVERY,Landfill Gas,,,,2014,Boiler 400,"OB (Boiler, other)",LOS ANGELES,6037,34.02486,-118.03253,CA,90601,562212,Solid Waste Landfill,N,,West,1983168.811,581.2130908,Administrative and Support and Waste Management and Remediation Services
49,1006383,PIKE SANITATION INC,Used Oil,,,,2014,GP- Bldg Heaters,OCS (Other combustion source),PIKE,39131,39.082643,-82.957147,OH,45690,562212,Solid Waste Landfill,N,,Midwest,455.4054054,0.133466996,Administrative and Support and Waste Management and Remediation Services
50,1007976,Bradford County Landfill,Natural Gas (Weighted U.S. Average),,,,2014,CP-Space Heaters at The Facility,OCS (Other combustion source),BRADFORD,42015,41.7769,-76.6285,PA,16947,562212,Solid Waste Landfill,N,,Northeast,299.6607614,0.087822457,Administrative and Support and Waste Management and Remediation Services
51,1007584,LCS SERVICES LANDFILL,Propane Gas,,,,2014,BOILER001,"OB (Boiler, other)",BERKELEY,54003,39.574826,-77.980751,WV,25427,562212,Solid Waste Landfill,N,,South,13140.25382,3.851052666,Administrative and Support and Waste Management and Remediation Services
52,1007692,USA VALLEY FAC INC/VALLEY LDFL,Propane Gas,,,,2014,PROPHTR001,CH (Comfort heater),WESTMORELAND,42129,40.3901,-79.6701,PA,15642,562212,Solid Waste Landfill,N,,Northeast,657.3381061,0.192648004,Administrative and Support and Waste Management and Remediation Services
53,1007692,USA VALLEY FAC INC/VALLEY LDFL,Propane Gas,,,,2014,PROPHTR002,CH (Comfort heater),WESTMORELAND,42129,40.3901,-79.6701,PA,15642,562212,Solid Waste Landfill,N,,Northeast,657.3381061,0.192648004,Administrative and Support and Waste Management and Remediation Services
54,1007692,USA VALLEY FAC INC/VALLEY LDFL,Propane Gas,,,,2014,PROPHTR003,CH (Comfort heater),WESTMORELAND,42129,40.3901,-79.6701,PA,15642,562212,Solid Waste Landfill,N,,Northeast,1314.676212,0.385296007,Administrative and Support and Waste Management and Remediation Services
55,1007692,USA VALLEY FAC INC/VALLEY LDFL,Propane Gas,,,,2014,PROPHTR004,CH (Comfort heater),WESTMORELAND,42129,40.3901,-79.6701,PA,15642,562212,Solid Waste Landfill,N,,Northeast,1314.676212,0.385296007,Administrative and Support and Waste Management and Remediation Services
56,1007897,TRAIL RIDGE LANDFILL INC,Distillate Fuel Oil No. 2,,,,2014,GEN001,RICE (Reciprocating internal combustion engine),DUVAL,12031,30.231429,-82.003313,FL,32234,562212,Solid Waste Landfill,N,Jacksonville city,South,10374.52677,3.04049294,Administrative and Support and Waste Management and Remediation Services
57,1007897,TRAIL RIDGE LANDFILL INC,Distillate Fuel Oil No. 2,,,,2014,GEN002,RICE (Reciprocating internal combustion engine),DUVAL,12031,30.231429,-82.003313,FL,32234,562212,Solid Waste Landfill,N,Jacksonville city,South,3703.353164,1.085352556,Administrative and Support and Waste Management and Remediation Services
58,1003339,IESI Buffalo Creek Landfill,Propane,,,,2014,Truck Wash,RICE (Reciprocating internal combustion engine),WICHITA COUNTY,48485,33.95224,-98.68489,TX,76367,562212,Solid Waste Landfill,N,Iowa Park city,South,98.61619214,0.028901736,Administrative and Support and Waste Management and Remediation Services
59,1002766,BATH LANDFILL,Propane,,,,2014,GP-Heaters,OCS (Other combustion source),SAGADAHOC,23023,43.94,-69.82,ME,4530,562212,Solid Waste Landfill,N,Bath city,Northeast,217.909973,0.063863514,Administrative and Support and Waste Management and Remediation Services
60,1004157,"South Hadley Landfill, LLC",Propane,,,,2014,GP-Generator/Torch,OCS (Other combustion source),HAMPSHIRE,25015,42.21993,-72.55687,MA,1075,562212,Solid Waste Landfill,N,,Northeast,46.12692858,0.013518554,Administrative and Support and Waste Management and Remediation Services
61,1003036,CORTLAND COUNTY INTERIM II LANDFILL/WEST SIDE EXT,Propane,,,,2014,GPF,F (Furnace),Cortland,36023,42.629789,-76.071315,NY,13101,562212,Solid Waste Landfill,N,,Northeast,68.395101,0.020044753,Administrative and Support and Waste Management and Remediation Services
62,1003036,CORTLAND COUNTY INTERIM II LANDFILL/WEST SIDE EXT,Propane,,,,2014,GPSH,CH (Comfort heater),Cortland,36023,42.629789,-76.071315,NY,13101,562212,Solid Waste Landfill,N,,Northeast,373.7871799,0.109546903,Administrative and Support and Waste Management and Remediation Services
63,1007837,Guadalupe Rubbish Disposal Facility,Distillate Fuel Oil No. 2,,,,2014,BOILER001,"HWH (Heater, hot water)",SANTA CLARA COUNTY,6085,37.21434,-121.89537,CA,95120,562212,Solid Waste Landfill,N,San Jose city,West,112.2228231,0.032889471,Administrative and Support and Waste Management and Remediation Services
64,1007837,Guadalupe Rubbish Disposal Facility,Motor Gasoline,,,,2014,PUMP01,OCS (Other combustion source),SANTA CLARA COUNTY,6085,37.21434,-121.89537,CA,95120,562212,Solid Waste Landfill,N,San Jose city,West,178.0119624,0.052170487,Administrative and Support and Waste Management and Remediation Services
65,1007837,Guadalupe Rubbish Disposal Facility,Motor Gasoline,,,,2014,PUMP02,OCS (Other combustion source),SANTA CLARA COUNTY,6085,37.21434,-121.89537,CA,95120,562212,Solid Waste Landfill,N,San Jose city,West,244.9444603,0.07178659,Administrative and Support and Waste Management and Remediation Services
66,1007837,Guadalupe Rubbish Disposal Facility,Propane Gas,,,,2014,WTRHTR001,"HWH (Heater, hot water)",SANTA CLARA COUNTY,6085,37.21434,-121.89537,CA,95120,562212,Solid Waste Landfill,N,San Jose city,West,297.7546372,0.087263823,Administrative and Support and Waste Management and Remediation Services
67,1007837,Guadalupe Rubbish Disposal Facility,Propane Gas,,,,2014,PROPHT001,CH (Comfort heater),SANTA CLARA COUNTY,6085,37.21434,-121.89537,CA,95120,562212,Solid Waste Landfill,N,San Jose city,West,701.2691181,0.205522994,Administrative and Support and Waste Management and Remediation Services
68,1007837,Guadalupe Rubbish Disposal Facility,Propane Gas,,,,2014,PROPHT002,CH (Comfort heater),SANTA CLARA COUNTY,6085,37.21434,-121.89537,CA,95120,562212,Solid Waste Landfill,N,San Jose city,West,701.2691181,0.205522994,Administrative and Support and Waste Management and Remediation Services
69,1007837,Guadalupe Rubbish Disposal Facility,Propane Gas,,,,2014,PROPHT003,CH (Comfort heater),SANTA CLARA COUNTY,6085,37.21434,-121.89537,CA,95120,562212,Solid Waste Landfill,N,San Jose city,West,1314.676212,0.385296007,Administrative and Support and Waste Management and Remediation Services
70,1007815,BUTTERFIELD STATION LANDFILL,Distillate Fuel Oil No. 2,,,,2014,PRESWASHRHTR001,OCS (Other combustion source),MARICOPA,4013,33.077084,-112.280658,AZ,85139,562212,Solid Waste Landfill,N,,West,4684.964846,1.373036366,Administrative and Support and Waste Management and Remediation Services
71,1007605,BROOKS LANDFILL,Propane,,,,2014,GP-heaters,OCS (Other combustion source),SEDGWICK,20173,37.75793,-97.3899,KS,67205,562212,Solid Waste Landfill,N,,Midwest,154.2866232,0.045217232,Administrative and Support and Waste Management and Remediation Services
72,1004330,Eastern Sanitary Landfill Solid Waste Management Facility,Used Oil,,,,2014,Boiler(s) to heat building (2 boilers),"OB (Boiler, other)",BALTIMORE COUNTY,24005,39.39658,-76.39793,MD,21162,562212,Solid Waste Landfill,,,South,935.1351351,0.274062792,Administrative and Support and Waste Management and Remediation Services
73,1004330,Eastern Sanitary Landfill Solid Waste Management Facility,Distillate Fuel Oil No. 2,,,,2014,Tub Grinder,RICE (Reciprocating internal combustion engine),BALTIMORE COUNTY,24005,39.39658,-76.39793,MD,21162,562212,Solid Waste Landfill,,,South,600.3244997,0.175938859,Administrative and Support and Waste Management and Remediation Services
74,1003986,PEORIA/CITY-COUNTY LANDFILL #1 AND #2,Propane,,,,2014,GP-PCC LF,OCS (Other combustion source),PEORIA,17143,40.742538,-89.798606,IL,61517,562212,Solid Waste Landfill,N,,Midwest,7707.968825,2.258996994,Administrative and Support and Waste Management and Remediation Services
75,1004476,Sycamore Ridge Landfill/Victory Landfill,Used Oil,,,,2014,Oil Furnace,F (Furnace),VIGO COUNTY,18167,39.310114,-87.331644,IN,47866,562212,Solid Waste Landfill,N,,Midwest,344.5945946,0.100991347,Administrative and Support and Waste Management and Remediation Services
76,1004476,Sycamore Ridge Landfill/Victory Landfill,Propane,,,,2014,GP-Propane furnace,,VIGO COUNTY,18167,39.310114,-87.331644,IN,47866,562212,Solid Waste Landfill,N,,Midwest,1207.253062,0.35381319,Administrative and Support and Waste Management and Remediation Services
77,1001993,WHITEFEATHER LANDFILL INC,Propane,,,,2014,GP-Facility Propane Heaters,,BAY COUNTY,26017,43.89827,-83.9493,MI,48650,562212,Solid Waste Landfill,N,,Midwest,1113.408621,0.326309925,Administrative and Support and Waste Management and Remediation Services
78,1002091,Litchfield-Hillsboro Landfill,Natural Gas (Weighted U.S. Average),,,,2014,GP-Natural Gas,,MONTGOMERY,17135,39.174704,-89.623277,IL,62056,562212,Solid Waste Landfill,N,,Midwest,376.9317753,0.110468499,Administrative and Support and Waste Management and Remediation Services
79,1007856,Monarch Hill,Landfill Gas,,,,2014,Turbine 1,RICE (Reciprocating internal combustion engine),BROWARD,12011,26.2875,-80.151389,FL,33073,562212,Solid Waste Landfill,N,Deerfield Beach city,South,271219.5122,79.48709664,Administrative and Support and Waste Management and Remediation Services
80,1007856,Monarch Hill,Landfill Gas,,,,2014,Turbine 2,RICE (Reciprocating internal combustion engine),BROWARD,12011,26.2875,-80.151389,FL,33073,562212,Solid Waste Landfill,N,Deerfield Beach city,South,257136.547,75.35976078,Administrative and Support and Waste Management and Remediation Services
81,1007856,Monarch Hill,Landfill Gas,,,,2014,Turbine 3,RICE (Reciprocating internal combustion engine),BROWARD,12011,26.2875,-80.151389,FL,33073,562212,Solid Waste Landfill,N,Deerfield Beach city,South,250305.3582,73.35772428,Administrative and Support and Waste Management and Remediation Services
82,1002391,LANCHESTER LANDFILL,Residual Fuel Oil No. 6,,,,2014,GP-LTP Boilers,OCS (Other combustion source),LANCASTER COUNTY,42071,40.10628,-75.94723,PA,17555,562212,Solid Waste Landfill,N,,Northeast,378.1624501,0.110829177,Administrative and Support and Waste Management and Remediation Services
83,1002391,LANCHESTER LANDFILL,Used Oil,,,,2014,Shop Waste oil heater,"OB (Boiler, other)",LANCASTER COUNTY,42071,40.10628,-75.94723,PA,17555,562212,Solid Waste Landfill,N,,Northeast,268.9189189,0.078812855,Administrative and Support and Waste Management and Remediation Services
84,1002391,LANCHESTER LANDFILL,Propane,,,,2014,Scale house Heater,CH (Comfort heater),LANCASTER COUNTY,42071,40.10628,-75.94723,PA,17555,562212,Solid Waste Landfill,N,,Northeast,85.89152219,0.02517248,Administrative and Support and Waste Management and Remediation Services
85,1002391,LANCHESTER LANDFILL,Distillate Fuel Oil No. 2,,,,2014,Shop Heater,"OB (Boiler, other)",LANCASTER COUNTY,42071,40.10628,-75.94723,PA,17555,562212,Solid Waste Landfill,N,,Northeast,362.3580314,0.106197329,Administrative and Support and Waste Management and Remediation Services
86,1002391,LANCHESTER LANDFILL,Propane,,,,2014,Office Heater,CH (Comfort heater),LANCASTER COUNTY,42071,40.10628,-75.94723,PA,17555,562212,Solid Waste Landfill,N,,Northeast,81.11977096,0.023774009,Administrative and Support and Waste Management and Remediation Services
87,1002400,COVANTA HUNTINGTON,Propane,,,,2014,GP-HTG-FacilityTotal,OCS (Other combustion source),SUFFOLK,36103,40.8817,-73.2899,NY,11731,562213,Solid Waste Combustors and Incinerators,N,,Northeast,9828.216956,2.880384323,Administrative and Support and Waste Management and Remediation Services
88,1002400,COVANTA HUNTINGTON,Municipal Solid Waste,,,,2014,GP-HTG-FacilityTotal,OCS (Other combustion source),SUFFOLK,36103,40.8817,-73.2899,NY,11731,562213,Solid Waste Combustors and Incinerators,N,,Northeast,3384277.839,991.8402164,Administrative and Support and Waste Management and Remediation Services
89,1002649,CARTER VALLEY LANDFILL,Propane,,,,2014,ÿStationary pressure washer,OCS (Other combustion source),HAWKINS,47073,36.540769,-82.783591,TN,37642,562212,Solid Waste Landfill,N,,South,163.8301257,0.048014175,Administrative and Support and Waste Management and Remediation Services
90,1002649,CARTER VALLEY LANDFILL,Propane,,,,2014,GP-Propane Heaters,,HAWKINS,47073,36.540769,-82.783591,TN,37642,562212,Solid Waste Landfill,N,,South,2438.36488,0.714618736,Administrative and Support and Waste Management and Remediation Services
91,1002684,ORCHARD HILL SANITARY LANDFILL,Natural Gas (Weighted U.S. Average),,,,2014,GP-3302 Heaters,OCS (Other combustion source),BERRIEN,26021,42.17142,-86.281258,MI,49098,562212,Solid Waste Landfill,N,,Midwest,755.7482096,0.221489341,Administrative and Support and Waste Management and Remediation Services
92,1002684,ORCHARD HILL SANITARY LANDFILL,Liquefied petroleum gases (LPG),,,,2014,RO Furnace,F (Furnace),BERRIEN,26021,42.17142,-86.281258,MI,49098,562212,Solid Waste Landfill,N,,Midwest,338.6809269,0.099258211,Administrative and Support and Waste Management and Remediation Services
